Variable,Description
RECTYPE,Record type
SRVY_YR,Year of the National Health Interview Survey
HHX,Randomly assigned household number unique to a household
WTFA_A,Weight - Final Annual
URBRRL,2013 NCHS Urban-Rural Classification Scheme for Counties
REGION,Household region
PSTRAT,Pseudo-stratum for public-use file variance estimation
PPSU,Pseudo-PSU for public-use file variance estimation
HHRESPSA_FLG,Sample Adult is the household respondent or the proxy who lives in the
INTV_QRT,Interview quarter
INTV_MON,Interview month
HHSTAT_A,Indicates person is the Sample Adult
ASTATNEW,Recoded ASTAT
AVAIL_A,Sample Adult Available
PROXY_A,Proxy Available
PROXYREL_A,Proxy's Relationship to Sample Adult
SEX_A,Sex of Sample Adult
AGEP_A,Age of SA (top coded)
AGE65,Age 65 or older
HISP_A,Recode: Hispanic ethnicity of SA
HISPALLP_A,Single and multiple race groups with Hispanic origin
RACEALLP_A,Single and multiple race groups
HISDETP_A,Hispanic origin detail
AFNOW,Full-time active duty screener
EDUCP_A,Educational level of sample adult
PCNTLT18TC,Top-coded count of persons under 18 in the household
PCNT18UPTC,Top-coded count of persons 18 or older in the household
PCNTADLT_A,"Number of adults in Sample Adult family, top-coded 3+"
PCNTKIDS_A,"Number of children in Sample Adult family, top-coded 3+"
OVER65FLG_A,Indicator for at least 1 person aged 65+ in SA family
MLTFAMFLG_A,Indicator for multifamily households
MAXEDUCP_A,Highest level of education of all the adults in the SA's family
PHSTAT_A,General health status
LSATIS4_A,Life satisfaction/dissatisfaction
HYPEV_A,Ever been told you had hypertension
HYPDIF_A,Told had hypertension on two or more visits
HYP12M_A,"Hypertension, past 12 months"
HYPMED_A,Now taking high blood pressure medication
CHLEV_A,Ever told you had high cholesterol
CHL12M_A,"High cholesterol, past 12 months"
CHLMED_A,Now taking cholesterol medication
CHDEV_A,Ever been told you had coronary heart disease
ANGEV_A,Ever been told you had angina
MIEV_A,Ever been told you had a heart attack
STREV_A,Ever been told you had a stroke
ASEV_A,Ever had asthma
ASTILL_A,Still have asthma
ASAT12M_A,Asthma episode
ASER12M_A,Asthma ER visit
CANEV_A,Ever been told you had cancer
BLADDCAN_A,Bladder cancer mentioned
BLADDAGETC_A,Age when first told had bladder cancer
BLOODCAN_A,Blood cancer mentioned
BLOODAGETC_A,Age when first told had blood cancer
BONECAN_A,Bone cancer mentioned
BONEAGETC_A,Age when first told had bone cancer
BRAINCAN_A,Brain cancer mentioned
BRAINAGETC_A,Age when first told had brain cancer
BREASCAN_A,Breast cancer mentioned
BREASAGETC_A,Age when first told had breast cancer
CERVICAN_A,Cervical cancer mentioned
CERVIAGETC_A,Age when first told had cervical cancer
COLONCAN_A,Colon cancer mentioned
COLONAGETC_A,Age when first told had colon cancer
ESOPHCAN_A,Esophageal cancer mentioned
ESOPHAGETC_A,Age when first told had esophageal cancer
GALLBCAN_A,Gallbladder cancer mentioned
GALLBAGETC_A,Age when first told had gallbladder cancer
LARYNCAN_A,Larynx-trachea cancer mentioned
LARYNAGETC_A,Age when first told had larynx-trachea cancer
LEUKECAN_A,Leukemia mentioned
LEUKEAGETC_A,Age when first told had leukemia
LIVERCAN_A,Liver cancer mentioned
LIVERAGETC_A,Age when first told had liver cancer
LUNGCAN_A,Lung cancer mentioned
LUNGAGETC_A,Age when first told had lung cancer
LYMPHCAN_A,Lymphoma cancer mentioned
LYMPHAGETC_A,Age when first told had lymphoma
MELANCAN_A,Melanoma cancer mentioned
MELANAGETC_A,Age when first told had melanoma cancer
MOUTHCAN_A,"Mouth, tongue or lip cancer mentioned"
MOUTHAGETC_A,"Age when first told had mouth, tongue or lip cancer"
OVARYCAN_A,Ovarian cancer mentioned
OVARYAGETC_A,Age when first told had ovarian cancer
PANCRCAN_A,Pancreatic cancer mentioned
PANCRAGETC_A,Age when first told had pancreatic cancer
PROSTCAN_A,Prostate cancer mentioned
PROSTAGETC_A,Age when first told had prostate cancer
RECTUCAN_A,Rectal cancer mentioned
RECTUAGETC_A,Age when first told had rectal cancer
SKNMCAN_A,Skin melanoma cancer mentioned
SKNMAGETC_A,Age when first told had skin melanoma cancer
SKNNMCAN_A,Skin non-melanoma cancer mentioned
SKNNMAGETC_A,Age when first told skin non-melanoma cancer
SKNDKCAN_A,Skin cancer (don't know what kind) mentioned
SKNDKAGETC_A,Age when first told had skin cancer (don't know what kind)
STOMACAN_A,Stomach cancer mentioned
STOMAAGETC_A,Age when first told had stomach cancer
THROACAN_A,Throat - pharynx cancer mentioned
THROAAGETC_A,Age when first told had throat-pharynx cancer
THYROCAN_A,Thyroid cancer mentioned
THYROAGETC_A,Age when first told had thyroid cancer
UTERUCAN_A,Uterine cancer mentioned
UTERUAGETC_A,Age when first told had uterine cancer
HDNCKCAN_A,Head and neck cancers mentioned
HDNCKAGETC_A,Age when first told had head or neck cancer
COLRCCAN_A,Colorectal cancer mentioned
COLRCAGETC_A,Age when first told had colon or rectal cancer
OTHERCANP_A,Other cancer mentioned
OTHERAGETC_A,Age when first told had other cancer
NUMCAN_A,Number of reported types of cancers
PREDIB_A,Ever had prediabetes
GESDIB_A,Gestational diabetes
DIBEV_A,Ever had diabetes
DIBAGETC_A,Age first diagnosed w/diabetes
DIFYRSTC1_A,Years since first diagnosed w/diabetes
DIBPILL_A,Taking diabetic pills
DIBINS_A,Taking insulin
DIBINSTIME_A,Time from diabetes to insulin
DIBINSSTOP_A,Ever stop using insulin
DIBINSSTYR_A,Only stop insulin in first year
DIBTYPE_A,Diabetes type
COPDEV_A,"Ever been told you had COPD, emphysema, or chronic bronchitis?"
ARTHEV_A,Ever had arthritis
DEMENEV_A,Ever had dementia
ANXEV_A,Ever had anxiety disorder
DEPEV_A,Ever had depression
CFSEV_A,Ever had Chronic Fatigue Syndrome
CFSNOW_A,Still have Chronic Fatigue Syndrome
MEDRXTRT_A,Weakened immune system due to prescriptions
HLTHCOND_A,Weakened immune system due to health condition
EPIEV_A,Ever had epilepsy
EPIMED_A,Take medication for epilepsy
EPINUMSEZP_A,How many seizures past 12 months
EPIDR_A,See a doctor for epilepsy
PREGNOW_A,Pregnant now
